tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,2,209950,,,Fils A.,R,185.0,FRA,,202261,,,Virtanen O.,R,193.0,FIN,,3-6 7-6 6-4 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,21,2280,93.0,627.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,3,105453,,,Nishikori K.,R,178.0,JPN,,132323,,,Monteiro T.,U,,POR,,4-6 6-7 7-5 6-2 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,76,743,105.0,566.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,4,134770,,,Ruud C.,R,183.0,NOR,,144719,,,Munar J.,R,183.0,ESP,,6-3 1-6 7-5 2-6 6-1,5,1st Round,,,,,,,,,,,,,,,,,,,,6,4210,62.0,922.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,5,209921,,,Habib H.,R,170.0,GBR,,,,,Bu Y.,,,,,7-6 6-4 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,219,264,67.0,784.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,6,208103,,,Lehecka J.,R,185.0,CZE,,207916,,,Tu L.,U,,VIE,,6-1 3-6 6-3 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,29,1660,168.0,342.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,7,207830,,,Machac T.,R,183.0,CZE,,111576,,,Nagal S.,R,178.0,IND,,6-3 6-1 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,25,1805,91.0,635.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,8,200005,,,Humbert U.,L,188.0,FRA,,209263,,,Gigante M.,L,180.0,ITA,,7-6 7-5 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,14,2765,145.0,403.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,9,124187,,,Opelka R.,R,211.0,USA,,206904,,,Onclin G.,R,180.0,BEL,,3-6 7-6 6-3 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,170,341,239.0,242.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,10,111460,,,Halys Q.,R,191.0,FRA,,208834,,,Walton A.,R,,GBR,,4-6 4-6 6-4 7-6 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,74,756,90.0,636.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250112,11,125903,,,Zverev A.,U,,GER,,106298,,,Pouille L.,R,185.0,FRA,,6-4 6-4 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,2,7635,103.0,575.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,12,126207,,,Tiafoe F.,R,188.0,USA,,126239,,,Rinderknech A.,R,196.0,FRA,,7-6 6-3 4-6 6-7 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,16,2560,61.0,927.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,13,106148,,,Carballes Baena R.,R,183.0,ESP,,126214,,,Tabilo A.,L,188.0,CHI,,1-6 6-2 6-3 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,57,981,26.0,1705.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,14,210150,,,Mensik J.,R,193.0,CZE,,105932,,,Basilashvili N.,R,185.0,GEO,,6-1 6-7 6-3 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,48,1162,206.0,273.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,15,210506,,,Michelsen A.,R,193.0,USA,,210409,,,Tsitsipas S.,R,196.0,GRE,,7-5 6-3 2-6 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,42,1270,12.0,3195.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,16,201488,,,Borges N.,R,,POR,,212033,,,Muller A.,U,,USA,,6-7 6-3 6-2 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,33,1445,58.0,965.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,17,206681,,,Marozsan F.,R,193.0,HUN,,205734,,,Seyboth Wild T.,R,185.0,BRA,,6-3 6-7 7-5 5-7 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,59,960,79.0,732.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,18,105902,,,Duckworth J.,R,183.0,AUS,,208502,,,Stricker D.,L,183.0,SUI,,6-2 6-4 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,89,637,304.0,173.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,19,212324,,,Mccabe J.,U,,USA,,212021,,,Landaluce M.,R,191.0,ESP,,6-4 6-3 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,258,216,142.0,414.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,20,206173,,,Sinner J.,R,191.0,ITA,,111797,,,Jarry N.,R,201.0,CHI,,7-6 7-6 6-1,5,1st Round,,,,,,,,,,,,,,,,,,,,1,11830,36.0,1340.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,21,212384,,,Thompson J.,U,,USA,,136440,,,Koepfer D.,L,180.0,GER,,7-6 6-4 4-6 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,27,1695,124.0,485.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,22,209262,,,Schoolkate T.,R,183.0,AUS,,203695,,,Daniel T.,U,,NZL,,6-7 7-6 6-1 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,173,336,113.0,519.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,23,126846,,,Vukic A.,R,188.0,AUS,,206457,,,Dzumhur D.,U,,CRO,,6-7 6-0 3-6 6-3 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,68,778,82.0,679.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,24,208508,,,Draper J.,R,,GBR,,208363,,,Navone M.,R,178.0,ARG,,4-6 6-3 3-6 6-3 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,18,2530,47.0,1173.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,25,138270,,,Kokkinakis T.,R,,GRE,,126128,,,Safiullin R.,R,185.0,RUS,,3-6 6-3 6-3 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,71,766,63.0,823.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,26,209070,,,Cazaux A.,R,183.0,FRA,,205588,,,Baez S.,U,,ARG,,6-3 5-7 3-6 6-0 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,78,732,28.0,1690.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,27,208506,,,Nishioka Y.,U,,JPN,,202212,,,Dougaz A.,L,,TUN,,3-6 6-4 7-6 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,65,807,231.0,254.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,28,200624,,,Korda S.,R,196.0,USA,,210888,,,Klein L.,U,,GER,,6-3 0-6 6-3 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,22,2065,144.0,405.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,29,210262,,,Faria J.,R,188.0,POR,,205162,,,Kotov P.,U,,UKR,,6-1 6-1 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,125,481,97.0,612.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,30,,,,Auger-Aliassime F.,,,,,,,,Struff J.L.,,,,,6-3 6-0 4-6 6-1,5,1st Round,,,,,,,,,,,,,,,,,,,,23,1905,43.0,1240.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,31,207989,,,Alcaraz C.,R,183.0,ESP,,207686,,,Shevchenko A.,R,185.0,KAZ,,6-1 7-5 6-1,5,1st Round,,,,,,,,,,,,,,,,,,,,3,7010,77.0,743.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,32,110463,,,Djokovic N.,R,,SRB,,210460,,,Basavareddy N.,R,180.0,USA,,4-6 6-3 6-4 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,7,3900,107.0,566.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,33,207985,,,Fearnley J.,R,183.0,GBR,,106401,,,Kyrgios N.,R,193.0,AUS,,7-6 6-3 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,92,632,,
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,34,130483,,,Bonzi B.,U,,ITA,,105676,,,Goffin D.,R,180.0,BEL,,6-1 6-2 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,64,819,54.0,1029.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250113,35,211922,,,Paul T.,U,,GBR,,143199,,,O Connell C.,U,,USA,,6-2 3-6 6-1 6-7 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,11,3195,70.0,770.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,36,202235,,,Berrettini M.,R,193.0,ITA,,111815,,,Norrie C.,L,188.0,GBR,,6-7 6-4 6-1 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,34,1380,52.0,1082.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,37,200175,,,Kecmanovic M.,R,183.0,SRB,,105583,,,Lajovic D.,R,183.0,SRB,,7-5 3-6 6-3 3-6 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,51,1096,80.0,717.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,38,111575,,,Khachanov K.,R,198.0,RUS,,120335,,,Mannarino A.,R,,FRA,,7-6 6-3 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,19,2410,75.0,751.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,39,209113,,,Diallo G.,R,203.0,CAN,,208134,,,Nardi L.,R,185.0,ITA,,6-7 7-6 5-7 6-1 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,86,646,83.0,675.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,40,208029,,,Rune H.,R,188.0,DEN,,,,,Zhang Zh.,,,,,4-6 6-3 6-4 3-6 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,13,2910,49.0,1140.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,41,211065,,,Fritz T.,U,,USA,,202385,,,Brooksby J.,R,188.0,USA,,6-2 6-0 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,4,5350,,
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,42,106426,,,Garin C.,R,185.0,CHI,,106432,,,Coric B.,R,188.0,CRO,,7-5 6-1 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,150,382,87.0,639.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,43,210530,,,Tien L.,L,180.0,USA,,200116,,,Ugo Carabelli C.,R,185.0,ARG,,4-6 7-6 6-3 5-7 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,121,493,94.0,624.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,44,207678,,,Cerundolo F.,L,183.0,ARG,,122330,,,Bublik A.,R,196.0,KAZ,,7-6 6-3 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,31,1620,37.0,1330.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,45,127900,,,Monfils G.,R,,FRA,,,,,Mpetshi G.,,,,,7-6 6-3 6-7 6-7 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,41,1280,30.0,1651.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,46,128034,,,Hurkacz H.,R,196.0,POL,,134868,,,Griekspoor T.,R,188.0,NED,,7-5 6-4 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,17,2555,40.0,1280.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,47,207680,,,Diaz Acosta F.,L,183.0,ARG,,200267,,,Bergs Z.,R,185.0,BEL,,6-7 6-4 1-6 6-3 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,73,758,60.0,948.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,48,132818,,,Medvedev D.,U,,RUS,,208937,,,Samrej K.,R,191.0,THA,,6-2 4-6 3-6 6-1 6-2,5,1st Round,,,,,,,,,,,,,,,,,,,,5,5030,418.0,109.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,49,127157,,,Altmaier D.,R,188.0,GER,,207681,,,Comesana F.,R,178.0,ARG,,6-2 3-6 7-6 4-6 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,101,582,85.0,662.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,50,207518,,,Musetti L.,R,185.0,ITA,,208286,,,Arnaldi M.,R,185.0,ITA,,7-6 4-6 7-6 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,15,2600,39.0,1305.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,51,212352,,,Shelton B.,U,,USA,,210416,,,Nakashima B.,U,,USA,,7-6 7-5 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,20,2280,35.0,1355.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,52,132283,,,Sonego L.,R,191.0,ITA,,107408,,,Wawrinka S.,U,,SUI,,6-4 5-7 7-5 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,55,1026,156.0,371.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,53,208142,,,Boyer T.,R,191.0,USA,,204886,,,Coria F.,U,,ARG,,6-3 6-7 4-6 7-5 6-1,5,1st Round,,,,,,,,,,,,,,,,,,,,136,448,96.0,617.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,54,205546,,,Krueger M.,U,,GER,,208014,,,Hijikata R.,R,178.0,AUS,,6-4 6-4 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,146,396,72.0,759.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,55,144869,,,Etcheverry T.,R,196.0,ARG,,207925,,,Cobolli F.,R,183.0,ITA,,6-7 6-3 7-5 6-1,5,1st Round,,,,,,,,,,,,,,,,,,,,38,1315,32.0,1512.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,56,139377,,,Giron M.,U,,ESA,,105870,,,Hanfmann Y.,R,193.0,GER,,2-6 7-5 6-1 7-5,5,1st Round,,,,,,,,,,,,,,,,,,,,46,1175,95.0,618.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,57,133430,,,Shapovalov D.,L,185.0,CAN,,105138,,,Bautista Agut R.,R,183.0,ESP,,3-6 6-4 6-4 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,56,1006,53.0,1067.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,58,144895,,,Moutet C.,L,180.0,FRA,,202270,,,Popyrin A.,R,185.0,AUS,,4-6 6-3 6-4 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,69,772,24.0,1840.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,59,200282,,,De Minaur A.,R,183.0,AUS,,122298,,,Van De Zandschulp B.,R,191.0,NED,,6-1 7-5 6-4,5,1st Round,,,,,,,,,,,,,,,,,,,,8,3535,84.0,672.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,60,105807,,,Carreno Busta P.,R,188.0,ESP,,211358,,,Majchrzak K.,U,,POL,,6-4 6-4 6-3,5,1st Round,,,,,,,,,,,,,,,,,,,,182,317,122.0,491.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250114,61,211663,,,Fonseca J.,R,185.0,BRA,,126094,,,Rublev A.,R,188.0,RUS,,7-6 6-3 7-6,5,1st Round,,,,,,,,,,,,,,,,,,,,112,520,9.0,3520.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,62,207830,,,Machac T.,R,183.0,CZE,,124187,,,Opelka R.,R,211.0,USA,,3-6 7-6 6-7 7-6 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,25,1805,170.0,341.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,63,207989,,,Alcaraz C.,R,183.0,ESP,,208506,,,Nishioka Y.,U,,JPN,,6-0 6-1 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,3,7010,65.0,807.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,64,130483,,,Bonzi B.,U,,ITA,,208859,,,Passaro F.,R,180.0,ITA,,6-2 6-4 3-6 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,64,819,104.0,571.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,65,201488,,,Borges N.,R,,POR,,212384,,,Thompson J.,U,,USA,,6-3 6-2 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,33,1445,27.0,1695.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,66,106148,,,Carballes Baena R.,R,183.0,ESP,,105902,,,Duckworth J.,R,183.0,AUS,,6-4 6-2 7-5,5,2nd Round,,,,,,,,,,,,,,,,,,,,57,981,89.0,637.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,67,110463,,,Djokovic N.,R,,SRB,,210262,,,Faria J.,R,188.0,POR,,6-1 6-7 6-3 6-2,5,2nd Round,,,,,,,,,,,,,,,,,,,,7,3900,125.0,481.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,68,209950,,,Fils A.,R,185.0,FRA,,111460,,,Halys Q.,R,191.0,FRA,,6-2 4-6 7-6 7-5,5,2nd Round,,,,,,,,,,,,,,,,,,,,21,2280,74.0,756.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,69,126846,,,Vukic A.,R,188.0,AUS,,200624,,,Korda S.,R,196.0,USA,,6-4 3-6 2-6 6-3 7-5,5,2nd Round,,,,,,,,,,,,,,,,,,,,68,778,22.0,2065.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,70,207985,,,Fearnley J.,R,183.0,GBR,,209070,,,Cazaux A.,R,183.0,FRA,,3-6 7-5 6-2 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,92,632,78.0,732.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,71,210150,,,Mensik J.,R,193.0,CZE,,134770,,,Ruud C.,R,183.0,NOR,,6-2 3-6 6-1 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,48,1162,6.0,4210.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,72,208508,,,Draper J.,R,,GBR,,138270,,,Kokkinakis T.,R,,GRE,,6-7 6-3 3-6 7-5 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,18,2530,71.0,766.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,73,200221,,,Davidovich Fokina A.,R,183.0,ESP,,,,,Auger-Aliassime F.,,,,,6-7 6-7 6-4 6-1 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,66,790,23.0,1905.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,74,200005,,,Humbert U.,L,188.0,FRA,,209921,,,Habib H.,R,170.0,GBR,,6-3 6-4 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,14,2765,219.0,264.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,75,125903,,,Zverev A.,U,,GER,,213647,,,Martinez P.,U,,USA,,6-1 6-4 6-1,5,2nd Round,,,,,,,,,,,,,,,,,,,,2,7635,44.0,1220.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250115,76,211922,,,Paul T.,U,,GBR,,105453,,,Nishikori K.,R,178.0,JPN,,6-7 6-0 6-3 6-1,5,2nd Round,,,,,,,,,,,,,,,,,,,,11,3195,76.0,743.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,77,200175,,,Kecmanovic M.,R,183.0,SRB,,128034,,,Hurkacz H.,R,196.0,POL,,6-4 6-4 6-2,5,2nd Round,,,,,,,,,,,,,,,,,,,,51,1096,17.0,2555.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,78,111575,,,Khachanov K.,R,198.0,RUS,,209113,,,Diallo G.,R,203.0,CAN,,7-6 4-6 6-3 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,19,2410,86.0,646.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,79,127900,,,Monfils G.,R,,FRA,,127157,,,Altmaier D.,R,188.0,GER,,7-5 6-3 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,41,1280,101.0,582.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,80,207518,,,Musetti L.,R,185.0,ITA,,133430,,,Shapovalov D.,L,185.0,CAN,,7-6 7-6 6-2,5,2nd Round,,,,,,,,,,,,,,,,,,,,15,2600,56.0,1006.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,81,212352,,,Shelton B.,U,,USA,,105807,,,Carreno Busta P.,R,188.0,ESP,,6-3 6-3 6-7 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,20,2280,182.0,317.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,82,200282,,,De Minaur A.,R,183.0,AUS,,208142,,,Boyer T.,R,191.0,USA,,6-2 6-4 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,8,3535,136.0,448.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,83,144895,,,Moutet C.,L,180.0,FRA,,205546,,,Krueger M.,U,,GER,,4-6 6-4 7-6 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,69,772,146.0,396.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,84,211065,,,Fritz T.,U,,USA,,106426,,,Garin C.,R,185.0,CHI,,6-2 6-1 6-0,5,2nd Round,,,,,,,,,,,,,,,,,,,,4,5350,150.0,382.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,85,139377,,,Giron M.,U,,ESA,,144869,,,Etcheverry T.,R,196.0,ARG,,7-5 3-6 7-5 3-6 6-4,5,2nd Round,,,,,,,,,,,,,,,,,,,,46,1175,38.0,1315.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,86,210506,,,Michelsen A.,R,193.0,USA,,212324,,,Mccabe J.,U,,USA,,7-5 6-3 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,42,1270,258.0,216.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,87,206681,,,Marozsan F.,R,193.0,HUN,,126207,,,Tiafoe F.,R,188.0,USA,,6-7 6-4 3-6 6-4 6-1,5,2nd Round,,,,,,,,,,,,,,,,,,,,59,960,16.0,2560.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,88,132283,,,Sonego L.,R,191.0,ITA,,211663,,,Fonseca J.,R,185.0,BRA,,6-7 6-3 6-1 3-6 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,55,1026,112.0,520.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,89,208029,,,Rune H.,R,188.0,DEN,,202235,,,Berrettini M.,R,193.0,ITA,,7-6 2-6 6-3 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,13,2910,34.0,1380.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,90,206173,,,Sinner J.,R,191.0,ITA,,209262,,,Schoolkate T.,R,183.0,AUS,,4-6 6-4 6-1 6-3,5,2nd Round,,,,,,,,,,,,,,,,,,,,1,11830,173.0,336.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250116,91,210530,,,Tien L.,L,180.0,USA,,132818,,,Medvedev D.,U,,RUS,,6-3 7-6 6-7 1-6 7-6,5,2nd Round,,,,,,,,,,,,,,,,,,,,121,493,5.0,5030.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,92,211922,,,Paul T.,U,,GBR,,106148,,,Carballes Baena R.,R,183.0,ESP,,7-6 6-2 6-0,5,3rd Round,,,,,,,,,,,,,,,,,,,,11,3195,57.0,981.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,93,207989,,,Alcaraz C.,R,183.0,ESP,,201488,,,Borges N.,R,,POR,,6-2 6-4 6-7 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,3,7010,33.0,1445.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,94,125903,,,Zverev A.,U,,GER,,207985,,,Fearnley J.,R,183.0,GBR,,6-3 6-4 6-4,5,3rd Round,,,,,,,,,,,,,,,,,,,,2,7635,92.0,632.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,95,200221,,,Davidovich Fokina A.,R,183.0,ESP,,210150,,,Mensik J.,R,193.0,CZE,,3-6 4-6 7-6 6-4 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,66,790,48.0,1162.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,96,110463,,,Djokovic N.,R,,SRB,,207830,,,Machac T.,R,183.0,CZE,,6-1 6-4 6-4,5,3rd Round,,,,,,,,,,,,,,,,,,,,7,3900,25.0,1805.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,97,208103,,,Lehecka J.,R,185.0,CZE,,130483,,,Bonzi B.,U,,ITA,,6-2 6-3 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,29,1660,64.0,819.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250117,98,208508,,,Draper J.,R,,GBR,,126846,,,Vukic A.,R,188.0,AUS,,6-4 2-6 5-7 7-6 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,18,2530,68.0,778.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,99,210506,,,Michelsen A.,R,193.0,USA,,111575,,,Khachanov K.,R,198.0,RUS,,6-3 7-6 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,42,1270,19.0,2410.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,100,127900,,,Monfils G.,R,,FRA,,211065,,,Fritz T.,U,,USA,,3-6 7-5 7-6 6-4,5,3rd Round,,,,,,,,,,,,,,,,,,,,41,1280,4.0,5350.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,101,200282,,,De Minaur A.,R,183.0,AUS,,207678,,,Cerundolo F.,L,183.0,ARG,,5-7 7-6 6-3 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,8,3535,31.0,1620.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,102,132283,,,Sonego L.,R,191.0,ITA,,206681,,,Marozsan F.,R,193.0,HUN,,6-7 7-6 6-1 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,55,1026,59.0,960.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,103,210530,,,Tien L.,L,180.0,USA,,144895,,,Moutet C.,L,180.0,FRA,,7-6 6-3 6-3,5,3rd Round,,,,,,,,,,,,,,,,,,,,121,493,69.0,772.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,104,212352,,,Shelton B.,U,,USA,,207518,,,Musetti L.,R,185.0,ITA,,6-3 3-6 6-4 7-6,5,3rd Round,,,,,,,,,,,,,,,,,,,,20,2280,15.0,2600.0
2025-AUSTRALIAN,Australian Open,Hard,,G,20250118,105,206173,,,Sinner J.,R,191.0,ITA,,139377,,,Giron M.,U,,ESA,,6-3 6-4 6-2,5,3rd Round,,,,,,,,,,,,,,,,,,,,1,11830,46.0,1175.0
